setup_id,code,anchor_date,FOLLOWUP_SESSIONS_AVAILABLE,FULL_WINDOW_MATURED
002402:20240206:977,002402,2024-02-06,560,True
002408:20240206:431,002408,2024-02-06,560,True
002409:20240206:3775,002409,2024-02-06,558,True
002422:20240206:2485,002422,2024-02-06,558,True
002430:20240206:2501,002430,2024-02-06,559,True
002432:20240206:3659,002432,2024-02-06,560,True
002439:20240206:1912,002439,2024-02-06,562,True
002463:20240206:2290,002463,2024-02-06,560,True
002468:20240206:710,002468,2024-02-06,560,True
002472:20240206:2080,002472,2024-02-06,559,True
002484:20240206:1407,002484,2024-02-06,560,True
002487:20240206:1851,002487,2024-02-06,559,True
002506:20240206:232,002506,2024-02-06,563,True
002507:20240206:1340,002507,2024-02-06,559,True
002517:20240206:1052,002517,2024-02-06,559,True
002518:20240206:1911,002518,2024-02-06,560,True
002531:20240206:897,002531,2024-02-06,561,True
002532:20240206:540,002532,2024-02-06,558,True
002541:20240206:1618,002541,2024-02-06,560,True
002550:20240206:484,002550,2024-02-06,560,True
002557:20240206:3409,002557,2024-02-06,559,True
002595:20240206:3018,002595,2024-02-06,559,True
002600:20240206:485,002600,2024-02-06,559,True
002625:20240206:1145,002625,2024-02-06,561,True
002626:20240206:1214,002626,2024-02-06,560,True
002643:20240206:1296,002643,2024-02-06,560,True
002653:20240206:2158,002653,2024-02-06,558,True
002673:20240206:609,002673,2024-02-06,558,True
002675:20240206:1399,002675,2024-02-06,559,True
002705:20240206:1234,002705,2024-02-06,559,True
002746:20240206:594,002746,2024-02-06,558,True
002790:20240206:867,002790,2024-02-06,560,True
002831:20240206:2525,002831,2024-02-06,558,True
002850:20240206:6383,002850,2024-02-06,560,True
002851:20240206:2081,002851,2024-02-06,562,True
002859:20240206:1913,002859,2024-02-06,548,True
002873:20240206:912,002873,2024-02-06,549,True
002901:20240206:2663,002901,2024-02-06,560,True
002906:20240206:2096,002906,2024-02-06,560,True
002945:20240206:1137,002945,2024-02-06,562,True
002960:20240206:1191,002960,2024-02-06,560,True
002991:20240206:6962,002991,2024-02-06,558,True
002993:20240206:2648,002993,2024-02-06,558,True
003035:20240206:458,003035,2024-02-06,563,True
600111:20240206:1739,600111,2024-02-06,560,True
600114:20240206:1221,600114,2024-02-06,550,True
600129:20240206:3493,600129,2024-02-06,562,True
600211:20240206:4101,600211,2024-02-06,557,True
600223:20240206:735,600223,2024-02-06,560,True
600259:20240206:2621,600259,2024-02-06,562,True
600312:20240206:1234,600312,2024-02-06,557,True
600316:20240206:1531,600316,2024-02-06,563,True
600335:20240206:674,600335,2024-02-06,560,True
600351:20240206:556,600351,2024-02-06,560,True
600378:20240206:2793,600378,2024-02-06,560,True
600379:20240206:735,600379,2024-02-06,557,True
600392:20240206:801,600392,2024-02-06,559,True
600435:20240206:805,600435,2024-02-06,560,True
600475:20240206:911,600475,2024-02-06,558,True
600529:20240206:2536,600529,2024-02-06,558,True
600557:20240206:1532,600557,2024-02-06,562,True
600707:20240206:571,600707,2024-02-06,562,True
600718:20240206:704,600718,2024-02-06,551,True
600783:20240206:986,600783,2024-02-06,560,True
600877:20240206:1009,600877,2024-02-06,563,True
600885:20240206:2394,600885,2024-02-06,560,True
600976:20240206:4950,600976,2024-02-06,560,True
601127:20240206:6171,601127,2024-02-06,559,True
601208:20240206:891,601208,2024-02-06,559,True
601231:20240206:1308,601231,2024-02-06,560,True
603004:20240206:1954,603004,2024-02-06,560,True
603025:20240206:895,603025,2024-02-06,560,True
603033:20240206:1133,603033,2024-02-06,562,True
603087:20240206:3641,603087,2024-02-06,559,True
603100:20240206:2342,603100,2024-02-06,558,True
603172:20240206:1199,603172,2024-02-06,560,True
603218:20240206:946,603218,2024-02-06,561,True
603297:20240206:6598,603297,2024-02-06,560,True
603305:20240206:1309,603305,2024-02-06,553,True
603309:20240206:1016,603309,2024-02-06,559,True
603355:20240206:1840,603355,2024-02-06,562,True
603392:20240206:5588,603392,2024-02-06,562,True
603505:20240206:2389,603505,2024-02-06,559,True
603650:20240206:2290,603650,2024-02-06,559,True
603658:20240206:5454,603658,2024-02-06,560,True
603661:20240206:4033,603661,2024-02-06,561,True
603699:20240206:1282,603699,2024-02-06,558,True
603882:20240206:5968,603882,2024-02-06,561,True
603883:20240206:2971,603883,2024-02-06,558,True
603998:20240206:821,603998,2024-02-06,556,True
605399:20240206:1011,605399,2024-02-06,561,True
605589:20240206:1771,605589,2024-02-06,560,True
000035:20240207:386,000035,2024-02-07,560,True
000050:20240207:876,000050,2024-02-07,562,True
000156:20240207:692,000156,2024-02-07,560,True
000565:20240207:397,000565,2024-02-07,562,True
000795:20240207:480,000795,2024-02-07,558,True
000818:20240207:2364,000818,2024-02-07,561,True
000997:20240207:1717,000997,2024-02-07,558,True
001225:20240207:3123,001225,2024-02-07,559,True
001373:20240207:2675,001373,2024-02-07,559,True
001914:20240207:1148,001914,2024-02-07,560,True
002019:20240207:1129,002019,2024-02-07,559,True
002092:20240207:506,002092,2024-02-07,560,True
002203:20240207:983,002203,2024-02-07,559,True
002245:20240207:656,002245,2024-02-07,560,True
002254:20240207:1133,002254,2024-02-07,559,True
002273:20240207:1084,002273,2024-02-07,557,True
002407:20240207:1268,002407,2024-02-07,559,True
002414:20240207:586,002414,2024-02-07,562,True
002429:20240207:506,002429,2024-02-07,559,True
002453:20240207:605,002453,2024-02-07,562,True
002511:20240207:937,002511,2024-02-07,559,True
002544:20240207:1338,002544,2024-02-07,561,True
002683:20240207:1717,002683,2024-02-07,557,True
002724:20240207:534,002724,2024-02-07,559,True
002741:20240207:1069,002741,2024-02-07,561,True
002747:20240207:1393,002747,2024-02-07,561,True
002819:20240207:2240,002819,2024-02-07,562,True
002895:20240207:1608,002895,2024-02-07,558,True
600110:20240207:435,600110,2024-02-07,562,True
600167:20240207:596,600167,2024-02-07,559,True
600206:20240207:981,600206,2024-02-07,559,True
600299:20240207:802,600299,2024-02-07,559,True
600361:20240207:418,600361,2024-02-07,559,True
600366:20240207:553,600366,2024-02-07,559,True
600416:20240207:1173,600416,2024-02-07,562,True
600418:20240207:1256,600418,2024-02-07,562,True
600449:20240207:1376,600449,2024-02-07,559,True
600500:20240207:414,600500,2024-02-07,553,True
600595:20240207:310,600595,2024-02-07,561,True
600739:20240207:1120,600739,2024-02-07,560,True
600746:20240207:536,600746,2024-02-07,561,True
600869:20240207:366,600869,2024-02-07,561,True
600995:20240207:953,600995,2024-02-07,557,True
600998:20240207:821,600998,2024-02-07,559,True
601233:20240207:1298,601233,2024-02-07,560,True
601279:20240207:437,601279,2024-02-07,561,True
601798:20240207:565,601798,2024-02-07,562,True
601992:20240207:202,601992,2024-02-07,560,True
603127:20240207:1705,603127,2024-02-07,560,True
603178:20240207:2789,603178,2024-02-07,560,True
603225:20240207:1337,603225,2024-02-07,559,True
603267:20240207:3378,603267,2024-02-07,558,True
603317:20240207:1256,603317,2024-02-07,559,True
603348:20240207:2522,603348,2024-02-07,560,True
603379:20240207:3818,603379,2024-02-07,558,True
603456:20240207:1988,603456,2024-02-07,558,True
603712:20240207:2720,603712,2024-02-07,561,True
603826:20240207:5115,603826,2024-02-07,561,True
603893:20240207:4913,603893,2024-02-07,559,True
603901:20240207:925,603901,2024-02-07,560,True
603985:20240207:1530,603985,2024-02-07,561,True
605155:20240207:1091,605155,2024-02-07,559,True
605333:20240207:1779,605333,2024-02-07,559,True
000045:20240208:800,000045,2024-02-08,558,True
000153:20240208:686,000153,2024-02-08,558,True
000159:20240208:419,000159,2024-02-08,560,True
000402:20240208:362,000402,2024-02-08,561,True
000404:20240208:519,000404,2024-02-08,558,True
000504:20240208:642,000504,2024-02-08,559,True
000506:20240208:285,000506,2024-02-08,554,True
000541:20240208:507,000541,2024-02-08,558,True
000557:20240208:447,000557,2024-02-08,560,True
000561:20240208:605,000561,2024-02-08,561,True
000576:20240208:568,000576,2024-02-08,561,True
000628:20240208:3911,000628,2024-02-08,559,True
000655:20240208:537,000655,2024-02-08,554,True
000670:20240208:436,000670,2024-02-08,551,True
000695:20240208:715,000695,2024-02-08,551,True
000700:20240208:505,000700,2024-02-08,558,True
000735:20240208:502,000735,2024-02-08,558,True
000753:20240208:297,000753,2024-02-08,560,True
000788:20240208:460,000788,2024-02-08,556,True
000815:20240208:646,000815,2024-02-08,561,True
000823:20240208:686,000823,2024-02-08,558,True
000852:20240208:572,000852,2024-02-08,561,True
000859:20240208:338,000859,2024-02-08,551,True
000863:20240208:283,000863,2024-02-08,561,True
000880:20240208:717,000880,2024-02-08,557,True
000881:20240208:570,000881,2024-02-08,561,True
000910:20240208:652,000910,2024-02-08,558,True
000925:20240208:594,000925,2024-02-08,561,True
000949:20240208:251,000949,2024-02-08,559,True
000955:20240208:393,000955,2024-02-08,561,True
001202:20240208:1065,001202,2024-02-08,559,True
001205:20240208:1227,001205,2024-02-08,558,True
001206:20240208:1063,001206,2024-02-08,546,True
001207:20240208:1141,001207,2024-02-08,556,True
001209:20240208:1140,001209,2024-02-08,558,True
001210:20240208:1253,001210,2024-02-08,556,True
001222:20240208:1036,001222,2024-02-08,559,True
001223:20240208:3731,001223,2024-02-08,558,True
001228:20240208:2090,001228,2024-02-08,556,True
001230:20240208:1634,001230,2024-02-08,557,True
001282:20240208:2367,001282,2024-02-08,556,True
001283:20240208:3155,001283,2024-02-08,558,True
001296:20240208:1740,001296,2024-02-08,556,True
001298:20240208:1650,001298,2024-02-08,558,True
001313:20240208:645,001313,2024-02-08,559,True
001314:20240208:3682,001314,2024-02-08,549,True
001316:20240208:2331,001316,2024-02-08,557,True
001317:20240208:2352,001317,2024-02-08,559,True
001324:20240208:1603,001324,2024-02-08,557,True
001328:20240208:2141,001328,2024-02-08,558,True
001332:20240208:2349,001332,2024-02-08,556,True
001339:20240208:2272,001339,2024-02-08,557,True
001360:20240208:1124,001360,2024-02-08,558,True
001696:20240208:554,001696,2024-02-08,558,True
002006:20240208:1091,002006,2024-02-08,558,True
002009:20240208:945,002009,2024-02-08,560,True
002012:20240208:344,002012,2024-02-08,559,True
002022:20240208:711,002022,2024-02-08,561,True
002023:20240208:743,002023,2024-02-08,560,True
002037:20240208:529,002037,2024-02-08,561,True
002068:20240208:779,002068,2024-02-08,561,True
002076:20240208:135,002076,2024-02-08,559,True
002105:20240208:355,002105,2024-02-08,560,True
002112:20240208:710,002112,2024-02-08,559,True
002115:20240208:487,002115,2024-02-08,561,True
002117:20240208:644,002117,2024-02-08,557,True
002125:20240208:836,002125,2024-02-08,558,True
002132:20240208:235,002132,2024-02-08,558,True
002136:20240208:757,002136,2024-02-08,560,True
002150:20240208:1432,002150,2024-02-08,558,True
002159:20240208:1234,002159,2024-02-08,558,True
002161:20240208:374,002161,2024-02-08,560,True
002170:20240208:450,002170,2024-02-08,557,True
002178:20240208:440,002178,2024-02-08,561,True
002187:20240208:475,002187,2024-02-08,559,True
002201:20240208:531,002201,2024-02-08,561,True
002205:20240208:697,002205,2024-02-08,561,True
002206:20240208:425,002206,2024-02-08,558,True
002225:20240208:294,002225,2024-02-08,558,True
002255:20240208:421,002255,2024-02-08,559,True
002264:20240208:367,002264,2024-02-08,559,True
002272:20240208:369,002272,2024-02-08,560,True
002277:20240208:238,002277,2024-02-08,551,True
002279:20240208:458,002279,2024-02-08,561,True
002283:20240208:510,002283,2024-02-08,557,True
002290:20240208:802,002290,2024-02-08,560,True
002295:20240208:454,002295,2024-02-08,559,True
002296:20240208:538,002296,2024-02-08,558,True
002298:20240208:344,002298,2024-02-08,561,True
002329:20240208:395,002329,2024-02-08,561,True
002337:20240208:399,002337,2024-02-08,558,True
002339:20240208:491,002339,2024-02-08,558,True
002348:20240208:276,002348,2024-02-08,556,True
002350:20240208:400,002350,2024-02-08,559,True
002358:20240208:311,002358,2024-02-08,559,True
002364:20240208:475,002364,2024-02-08,558,True
002365:20240208:623,002365,2024-02-08,558,True
002380:20240208:1133,002380,2024-02-08,559,True
002381:20240208:649,002381,2024-02-08,558,True
002394:20240208:655,002394,2024-02-08,559,True
002397:20240208:232,002397,2024-02-08,561,True
002404:20240208:480,002404,2024-02-08,558,True
002412:20240208:470,002412,2024-02-08,560,True
002436:20240208:1113,002436,2024-02-08,559,True
002442:20240208:382,002442,2024-02-08,559,True
002445:20240208:186,002445,2024-02-08,557,True
002446:20240208:575,002446,2024-02-08,561,True
002449:20240208:616,002449,2024-02-08,559,True
002452:20240208:520,002452,2024-02-08,557,True
002455:20240208:417,002455,2024-02-08,560,True
002467:20240208:317,002467,2024-02-08,561,True
002474:20240208:415,002474,2024-02-08,561,True
002478:20240208:548,002478,2024-02-08,558,True
002481:20240208:382,002481,2024-02-08,558,True
002483:20240208:394,002483,2024-02-08,558,True
002486:20240208:204,002486,2024-02-08,561,True
002488:20240208:539,002488,2024-02-08,561,True
002491:20240208:397,002491,2024-02-08,561,True
002492:20240208:399,002492,2024-02-08,559,True
002510:20240208:348,002510,2024-02-08,557,True
002516:20240208:400,002516,2024-02-08,553,True
002519:20240208:406,002519,2024-02-08,560,True
002534:20240208:903,002534,2024-02-08,558,True
002536:20240208:1077,002536,2024-02-08,557,True
002537:20240208:536,002537,2024-02-08,561,True
002548:20240208:364,002548,2024-02-08,561,True
002549:20240208:635,002549,2024-02-08,560,True
002551:20240208:242,002551,2024-02-08,561,True
002559:20240208:748,002559,2024-02-08,558,True
002577:20240208:1060,002577,2024-02-08,561,True
002580:20240208:581,002580,2024-02-08,558,True
002587:20240208:491,002587,2024-02-08,558,True
002599:20240208:446,002599,2024-02-08,559,True
002606:20240208:681,002606,2024-02-08,558,True
002609:20240208:737,002609,2024-02-08,558,True
002623:20240208:1982,002623,2024-02-08,558,True
002636:20240208:524,002636,2024-02-08,558,True
002642:20240208:481,002642,2024-02-08,561,True
002646:20240208:1131,002646,2024-02-08,559,True
002660:20240208:640,002660,2024-02-08,559,True
002662:20240208:265,002662,2024-02-08,558,True
002669:20240208:788,002669,2024-02-08,559,True
002687:20240208:433,002687,2024-02-08,559,True
002693:20240208:438,002693,2024-02-08,549,True
002718:20240208:977,002718,2024-02-08,553,True
002723:20240208:559,002723,2024-02-08,560,True
002729:20240208:1213,002729,2024-02-08,553,True
002730:20240208:594,002730,2024-02-08,558,True
002735:20240208:754,002735,2024-02-08,560,True
002748:20240208:607,002748,2024-02-08,557,True
002752:20240208:427,002752,2024-02-08,558,True
002753:20240208:534,002753,2024-02-08,558,True
002757:20240208:1177,002757,2024-02-08,556,True
002760:20240208:1311,002760,2024-02-08,560,True
002763:20240208:669,002763,2024-02-08,557,True
002765:20240208:393,002765,2024-02-08,557,True
002774:20240208:512,002774,2024-02-08,558,True
002779:20240208:2349,002779,2024-02-08,558,True
002780:20240208:990,002780,2024-02-08,560,True
002782:20240208:1032,002782,2024-02-08,558,True
002792:20240208:1128,002792,2024-02-08,559,True
002796:20240208:648,002796,2024-02-08,561,True
002799:20240208:662,002799,2024-02-08,560,True
002802:20240208:729,002802,2024-02-08,557,True
002817:20240208:553,002817,2024-02-08,556,True
002823:20240208:778,002823,2024-02-08,555,True
002824:20240208:1286,002824,2024-02-08,558,True
002826:20240208:680,002826,2024-02-08,553,True
002827:20240208:1158,002827,2024-02-08,556,True
002829:20240208:1531,002829,2024-02-08,561,True
002835:20240208:1120,002835,2024-02-08,558,True
002837:20240208:2182,002837,2024-02-08,558,True
002838:20240208:993,002838,2024-02-08,546,True
002842:20240208:463,002842,2024-02-08,560,True
002843:20240208:1538,002843,2024-02-08,559,True
002845:20240208:1161,002845,2024-02-08,558,True
002848:20240208:636,002848,2024-02-08,559,True
002849:20240208:1155,002849,2024-02-08,559,True
002852:20240208:750,002852,2024-02-08,556,True
002853:20240208:750,002853,2024-02-08,555,True
002857:20240208:890,002857,2024-02-08,560,True
002860:20240208:834,002860,2024-02-08,558,True
002863:20240208:381,002863,2024-02-08,560,True
002864:20240208:2712,002864,2024-02-08,557,True
002866:20240208:1296,002866,2024-02-08,560,True
002868:20240208:1529,002868,2024-02-08,555,True
002869:20240208:1231,002869,2024-02-08,559,True
002871:20240208:678,002871,2024-02-08,556,True
002875:20240208:869,002875,2024-02-08,556,True
002876:20240208:2137,002876,2024-02-08,559,True
002877:20240208:638,002877,2024-02-08,559,True
002882:20240208:1188,002882,2024-02-08,558,True
002885:20240208:1100,002885,2024-02-08,560,True
002889:20240208:1612,002889,2024-02-08,558,True
002899:20240208:978,002899,2024-02-08,558,True
002900:20240208:811,002900,2024-02-08,559,True
002903:20240208:1464,002903,2024-02-08,559,True
002905:20240208:713,002905,2024-02-08,561,True
002912:20240208:1975,002912,2024-02-08,558,True
002917:20240208:659,002917,2024-02-08,558,True
002921:20240208:921,002921,2024-02-08,560,True
002923:20240208:794,002923,2024-02-08,559,True
002927:20240208:880,002927,2024-02-08,558,True
002933:20240208:2263,002933,2024-02-08,561,True
002937:20240208:1866,002937,2024-02-08,557,True
002940:20240208:1448,002940,2024-02-08,557,True
002947:20240208:2395,002947,2024-02-08,558,True
002949:20240208:866,002949,2024-02-08,558,True
002950:20240208:747,002950,2024-02-08,558,True
002962:20240208:1015,002962,2024-02-08,558,True
002968:20240208:783,002968,2024-02-08,547,True
002970:20240208:2200,002970,2024-02-08,556,True
002973:20240208:794,002973,2024-02-08,559,True
